Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities,Predicted
United Kingdom,Standard Room,1,September 2018,Couple," Nice hotel with good quality fixtures and fittings, grand atrium and swanky bar.  
Location is pretty well perfect for all Glasgow city centre has to offer.
Very friendly staff.  
Discounted parking at the NCP carpark just round the corner",9.2,"Great location, friendly staff",1,price,0
United Kingdom,Standard Room,1,September 2018,Couple," Nice hotel with good quality fixtures and fittings, grand atrium and swanky bar.  
Location is pretty well perfect for all Glasgow city centre has to offer.
Very friendly staff.  
Discounted parking at the NCP carpark just round the corner",9.2,"Great location, friendly staff",1,parking,0
United Kingdom,Corner Suite,1,September 2018,Couple," Booked the business class suite for myself & my partner for the 1 night. Situated perfectly as we attended a show at the SSE Hydro. Staff were First Class, second to none. Extremely polite and friendly. Could not do enough for us and went out of their way to go above and beyond and exceed our expectations. Spent a bit of money of the Suite and ordered a room package for my partner as it was her birthday surprise, again exceeded expectations and we were delighted by the time, effort and thought put into it. We received 2 free drinks tokens with our package, again this was a delight to our ears. Asked staff to book us a taxi for our outing and within seconds, one was waiting at the front door. Would highly recommend and will certainly be back very soon in the future as we have stayed here many times before and I will return to start racking up the points on my Loyalty Card that I was issued. Overall, really impressed with the High Class Standards.",10.0,"Ideally located, first class service and great experience in a lively & friendly environment.",1,tv,0
United Kingdom,Corner Suite,1,September 2018,Couple," Booked the business class suite for myself & my partner for the 1 night. Situated perfectly as we attended a show at the SSE Hydro. Staff were First Class, second to none. Extremely polite and friendly. Could not do enough for us and went out of their way to go above and beyond and exceed our expectations. Spent a bit of money of the Suite and ordered a room package for my partner as it was her birthday surprise, again exceeded expectations and we were delighted by the time, effort and thought put into it. We received 2 free drinks tokens with our package, again this was a delight to our ears. Asked staff to book us a taxi for our outing and within seconds, one was waiting at the front door. Would highly recommend and will certainly be back very soon in the future as we have stayed here many times before and I will return to start racking up the points on my Loyalty Card that I was issued. Overall, really impressed with the High Class Standards.",10.0,"Ideally located, first class service and great experience in a lively & friendly environment.",1,staff,0
United Kingdom,Corner Suite,1,September 2018,Couple," Booked the business class suite for myself & my partner for the 1 night. Situated perfectly as we attended a show at the SSE Hydro. Staff were First Class, second to none. Extremely polite and friendly. Could not do enough for us and went out of their way to go above and beyond and exceed our expectations. Spent a bit of money of the Suite and ordered a room package for my partner as it was her birthday surprise, again exceeded expectations and we were delighted by the time, effort and thought put into it. We received 2 free drinks tokens with our package, again this was a delight to our ears. Asked staff to book us a taxi for our outing and within seconds, one was waiting at the front door. Would highly recommend and will certainly be back very soon in the future as we have stayed here many times before and I will return to start racking up the points on my Loyalty Card that I was issued. Overall, really impressed with the High Class Standards.",10.0,"Ideally located, first class service and great experience in a lively & friendly environment.",1,price,0
United Kingdom,Corner Suite,1,September 2018,Couple," Booked the business class suite for myself & my partner for the 1 night. Situated perfectly as we attended a show at the SSE Hydro. Staff were First Class, second to none. Extremely polite and friendly. Could not do enough for us and went out of their way to go above and beyond and exceed our expectations. Spent a bit of money of the Suite and ordered a room package for my partner as it was her birthday surprise, again exceeded expectations and we were delighted by the time, effort and thought put into it. We received 2 free drinks tokens with our package, again this was a delight to our ears. Asked staff to book us a taxi for our outing and within seconds, one was waiting at the front door. Would highly recommend and will certainly be back very soon in the future as we have stayed here many times before and I will return to start racking up the points on my Loyalty Card that I was issued. Overall, really impressed with the High Class Standards.",10.0,"Ideally located, first class service and great experience in a lively & friendly environment.",1,food/drink,1
United Kingdom,Junior Suite,1,September 2018,Family, Comfy bed and room,7.9,Enjoyed the whole visit,1,comfort,1
United Kingdom,Junior Suite,1,September 2018,Family, Comfy bed and room,7.9,Enjoyed the whole visit,1,bed,0
United Kingdom,Superior Room,1,September 2018,Couple, General arrangement of the hotel is good and easy to navigate.. Room layout spacious. Central location ideal.,8.8,Nice short stay hotel with central location.,1,location,0
United Kingdom,Junior Suite,1,September 2018,Couple," the hotel was coping well with refurbishment . I think I should have been warned at time of booking not by email too late to find other places.However it was an excellent room and there were no noise issues.The location in central Glasgow,not least central station was excellent.Staff were efficient and friendly.",8.3,I would be happy to return to this hotel for the room etc.Price was reasonable,1,location,0
United Kingdom,Junior Suite,1,September 2018,Couple," the hotel was coping well with refurbishment . I think I should have been warned at time of booking not by email too late to find other places.However it was an excellent room and there were no noise issues.The location in central Glasgow,not least central station was excellent.Staff were efficient and friendly.",8.3,I would be happy to return to this hotel for the room etc.Price was reasonable,1,noisiness,0
United Kingdom,Junior Suite,1,September 2018,Couple," the hotel was coping well with refurbishment . I think I should have been warned at time of booking not by email too late to find other places.However it was an excellent room and there were no noise issues.The location in central Glasgow,not least central station was excellent.Staff were efficient and friendly.",8.3,I would be happy to return to this hotel for the room etc.Price was reasonable,1,staff,1
Nigeria,Standard Room,4,September 2018,Group, Bed extra comfy,8.8,There is always room for improvement.,1,bed,1
Nigeria,Standard Room,4,September 2018,Group, Bed extra comfy,8.8,There is always room for improvement.,1,comfort,0
Australia,Standard Room,1,September 2018,Couple," The room was comfortable with plenty of space. Our room had a long fitted bench which was very useful for placing your documents on and if we had been traveling for business you had room to sit and work on your laptop.
Very clean and comfortable.",10.0,Exceptional,1,comfort,0
Australia,Standard Room,1,September 2018,Couple," The room was comfortable with plenty of space. Our room had a long fitted bench which was very useful for placing your documents on and if we had been traveling for business you had room to sit and work on your laptop.
Very clean and comfortable.",10.0,Exceptional,1,staff,0
Australia,Standard Room,1,September 2018,Couple," The room was comfortable with plenty of space. Our room had a long fitted bench which was very useful for placing your documents on and if we had been traveling for business you had room to sit and work on your laptop.
Very clean and comfortable.",10.0,Exceptional,1,dirty,0
United Kingdom,Standard Room,2,September 2018,Group, The breakfast was excellent.  Really good coffee and fried selection and really modern approach.  I liked the low contemporary music which was playing which created a modern vibe and the hotel was very clean.  The staff were really friendly and helpful.  Great location!  Will be back again!,10.0,Fabulous two day stay - will definately stay again and recommend to family and friends :-),1,food/drink,0
United Kingdom,Standard Room,2,September 2018,Group, The breakfast was excellent.  Really good coffee and fried selection and really modern approach.  I liked the low contemporary music which was playing which created a modern vibe and the hotel was very clean.  The staff were really friendly and helpful.  Great location!  Will be back again!,10.0,Fabulous two day stay - will definately stay again and recommend to family and friends :-),1,comfort,0
United Kingdom,Standard Room,2,September 2018,Group, The breakfast was excellent.  Really good coffee and fried selection and really modern approach.  I liked the low contemporary music which was playing which created a modern vibe and the hotel was very clean.  The staff were really friendly and helpful.  Great location!  Will be back again!,10.0,Fabulous two day stay - will definately stay again and recommend to family and friends :-),1,dirty,0
United Kingdom,Standard Room,2,September 2018,Group, The breakfast was excellent.  Really good coffee and fried selection and really modern approach.  I liked the low contemporary music which was playing which created a modern vibe and the hotel was very clean.  The staff were really friendly and helpful.  Great location!  Will be back again!,10.0,Fabulous two day stay - will definately stay again and recommend to family and friends :-),1,staff,0
