,Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities,Predicted
7273,United Kingdom,Standard Room,1,September 2018,Couple," The location was just what we wanted, close to the terminal and the train station
Very clean and no noise from aircraft either in the room or the open areas
The extra touch like the pull out washing line in the bathroom, we didn't need it but thought it was a nice extra",9.2,Overall would recommend this hotel and if flying from terminal 2 it's a no brainer.,1,dirty,0
7274,United Kingdom,Standard Room,1,September 2018,Couple," The location was just what we wanted, close to the terminal and the train station
Very clean and no noise from aircraft either in the room or the open areas
The extra touch like the pull out washing line in the bathroom, we didn't need it but thought it was a nice extra",9.2,Overall would recommend this hotel and if flying from terminal 2 it's a no brainer.,1,noisiness,0
7275,United Kingdom,Standard Room,1,September 2018,Couple," The location was just what we wanted, close to the terminal and the train station
Very clean and no noise from aircraft either in the room or the open areas
The extra touch like the pull out washing line in the bathroom, we didn't need it but thought it was a nice extra",9.2,Overall would recommend this hotel and if flying from terminal 2 it's a no brainer.,1,bathroom,0
7276,United Kingdom,Standard Room,1,September 2018,Family," Easy access to departure terminals and lounges.When checking in we
received a voucher for a free drink in the bar,which was a nice surprise.The
staff at reception were very welcoming and that can make a difference to
your stay,at any hotel.Well done,Radisson Blu.",10.0,Perfect start to our holiday.Friendly staff and excellent facilities.,1,location,1
7277,United Kingdom,Standard Room,1,September 2018,Family," Easy access to departure terminals and lounges.When checking in we
received a voucher for a free drink in the bar,which was a nice surprise.The
staff at reception were very welcoming and that can make a difference to
your stay,at any hotel.Well done,Radisson Blu.",10.0,Perfect start to our holiday.Friendly staff and excellent facilities.,1,food/drink,1
7278,United Kingdom,Standard Room,1,September 2018,Family," Easy access to departure terminals and lounges.When checking in we
received a voucher for a free drink in the bar,which was a nice surprise.The
staff at reception were very welcoming and that can make a difference to
your stay,at any hotel.Well done,Radisson Blu.",10.0,Perfect start to our holiday.Friendly staff and excellent facilities.,1,restaurant,1
7279,United Kingdom,Standard Room,1,September 2018,Family," Easy access to departure terminals and lounges.When checking in we
received a voucher for a free drink in the bar,which was a nice surprise.The
staff at reception were very welcoming and that can make a difference to
your stay,at any hotel.Well done,Radisson Blu.",10.0,Perfect start to our holiday.Friendly staff and excellent facilities.,1,staff,1
7280,United Kingdom,Superior Room with Runway View,1,September 2018,Couple," Great location for the airport, had an early start so walking distance is great. Room was clean. Food in the bar was delicious and a good range of drinks. Check in was great, the guy who dealt with us was so friendly.",8.3,Very Good,1,location,0
7281,United Kingdom,Superior Room with Runway View,1,September 2018,Couple," Great location for the airport, had an early start so walking distance is great. Room was clean. Food in the bar was delicious and a good range of drinks. Check in was great, the guy who dealt with us was so friendly.",8.3,Very Good,1,dirty,0
7282,United Kingdom,Superior Room with Runway View,1,September 2018,Couple," Great location for the airport, had an early start so walking distance is great. Room was clean. Food in the bar was delicious and a good range of drinks. Check in was great, the guy who dealt with us was so friendly.",8.3,Very Good,1,food/drink,0
7283,United Kingdom,Superior Room with Runway View,1,September 2018,Couple," Great location for the airport, had an early start so walking distance is great. Room was clean. Food in the bar was delicious and a good range of drinks. Check in was great, the guy who dealt with us was so friendly.",8.3,Very Good,1,restaurant,0
7284,United Kingdom,Superior Room with Runway View,1,September 2018,Couple," Great location for the airport, had an early start so walking distance is great. Room was clean. Food in the bar was delicious and a good range of drinks. Check in was great, the guy who dealt with us was so friendly.",8.3,Very Good,1,staff,0
7285,United Kingdom,Superior Room with Runway View,1,September 2018,Couple, The bed was very comfy and the room was spacious!,9.2,Great location and very nice rooms!,1,bed,1
7286,United Kingdom,Superior Room with Runway View,1,September 2018,Couple, The bed was very comfy and the room was spacious!,9.2,Great location and very nice rooms!,1,comfort,1
7287,United Kingdom,Standard Room,1,September 2018,Group, Proximity to station and airport,8.3,Very Good,1,location,1
7288,United Kingdom,Standard Room,1,September 2018,Group, The staff were very friendly and the rooms very comfy have stayed many times before just wish loyalty was given as I have stayed there many times and have never had a discount. It is good they have reduced the price of breakfast so it was good value for money.,8.3,Very enjoyable,1,staff,0
7289,United Kingdom,Standard Room,1,September 2018,Group, The staff were very friendly and the rooms very comfy have stayed many times before just wish loyalty was given as I have stayed there many times and have never had a discount. It is good they have reduced the price of breakfast so it was good value for money.,8.3,Very enjoyable,1,comfort,0
7290,United Kingdom,Standard Room,1,September 2018,Group, The staff were very friendly and the rooms very comfy have stayed many times before just wish loyalty was given as I have stayed there many times and have never had a discount. It is good they have reduced the price of breakfast so it was good value for money.,8.3,Very enjoyable,1,price,0
7291,United Kingdom,Standard Room,1,September 2018,Group, The staff were very friendly and the rooms very comfy have stayed many times before just wish loyalty was given as I have stayed there many times and have never had a discount. It is good they have reduced the price of breakfast so it was good value for money.,8.3,Very enjoyable,1,food/drink,0
7292,United Kingdom,Standard Room,1,September 2018,Group," comfy bed, nice toiletries, great breakfast!",7.5,Good,1,comfort,1
7293,United Kingdom,Standard Room,1,September 2018,Group," comfy bed, nice toiletries, great breakfast!",7.5,Good,1,bed,1
7294,United Kingdom,Standard Room,1,September 2018,Group," comfy bed, nice toiletries, great breakfast!",7.5,Good,1,food/drink,1
7295,United Kingdom,Executive Room with Runway View and Lounge Access,1,September 2018,Couple," Excellent staff, great lounge, breakfast was good but not excellent",9.6,Really good stay,1,staff,1
7296,United Kingdom,Executive Room with Runway View and Lounge Access,1,September 2018,Couple," Excellent staff, great lounge, breakfast was good but not excellent",9.6,Really good stay,1,food/drink,1
7297,United Kingdom,Standard Room,1,September 2018,Solo traveler," Great location, facilities and very nice room.",9.2,"Great hotel, but expensive",1,location,1
7298,United States of America,Premium Room with Runway View,2,September 2018,Couple, Helpful staff,9.6,Good location and easy to walk to check-in.,1,staff,1
7299,United Kingdom,Superior Room with Runway View,1,September 2018,Solo traveler, massive comfy bed with a view of the runway,9.6,top quality hotel,1,comfort,1
7300,United Kingdom,Superior Room with Runway View,1,September 2018,Solo traveler, massive comfy bed with a view of the runway,9.6,top quality hotel,1,bed,1
7301,United Kingdom,Superior Room with Runway View,1,September 2018,Solo traveler, massive comfy bed with a view of the runway,9.6,top quality hotel,1,location,1
7302,Canada,Standard Room,1,September 2018,Couple, We stayed at the end of our travels and found this room perfect.  The room layout was great for large suitcases and no need for wardrobe.  Beds and pillows comfortable.  Heated floors in the bathroom was a nice touch too.,10.0,Convenient and comfortable,1,comfort,0
7303,Canada,Standard Room,1,September 2018,Couple, We stayed at the end of our travels and found this room perfect.  The room layout was great for large suitcases and no need for wardrobe.  Beds and pillows comfortable.  Heated floors in the bathroom was a nice touch too.,10.0,Convenient and comfortable,1,bed,0
7304,Canada,Standard Room,1,September 2018,Couple, We stayed at the end of our travels and found this room perfect.  The room layout was great for large suitcases and no need for wardrobe.  Beds and pillows comfortable.  Heated floors in the bathroom was a nice touch too.,10.0,Convenient and comfortable,1,bathroom,0
7305,United Kingdom,Standard Room,1,September 2018,Couple, Direct connection to Manchester airport terminals.,8.3,Very Good,1,location,1
7306,Malaysia,Standard Room,1,September 2018,Family," The staff overthere is really helpful, a very good location if you need to catch an early flight. The hygiene of the hotel is good too. Highly recommended to others for a short stay",9.2,Wei Ng,1,staff,1
7307,Malaysia,Standard Room,1,September 2018,Family," The staff overthere is really helpful, a very good location if you need to catch an early flight. The hygiene of the hotel is good too. Highly recommended to others for a short stay",9.2,Wei Ng,1,location,1
7308,Malaysia,Standard Room,1,September 2018,Family," The staff overthere is really helpful, a very good location if you need to catch an early flight. The hygiene of the hotel is good too. Highly recommended to others for a short stay",9.2,Wei Ng,1,dirty,1
